Date,Close,Open,High,Low,Volume,Up&Down,Rate
2013-04-16,123000,124500,125500,121000,119818,-3000,-2.380952381
2013-04-17,122000,123000,123500,117500,110300,-1000,-0.81300813
2013-04-18,120500,120500,121500,119500,31099,-1500,-1.229508197
2013-04-19,120500,121500,122000,119000,33678,0,0
2013-04-22,121500,120000,122000,119500,18135,1000,0.829875519
2013-04-23,121500,120500,121500,119500,28826,0,0
2013-04-24,123000,121500,124500,121000,39857,1500,1.234567901
2013-04-25,123000,123500,124000,122500,20272,0,0
2013-04-26,123000,123000,124500,123000,11210,0,0
2013-04-29,123000,124000,124000,122000,11899,0,0
2013-04-30,123000,124000,125000,123000,76196,0,0
2013-05-02,122000,123000,123500,122000,17957,-1000,-0.81300813
2013-05-03,122500,123000,124500,121500,36444,500,0.409836066
2013-05-06,126000,123500,129000,123000,94678,3500,2.857142857
2013-05-07,127500,125500,129500,125500,62020,1500,1.19047619
2013-05-08,129000,128000,132500,127000,102680,1500,1.176470588
2013-05-09,131000,129500,133500,129000,94858,2000,1.550387597
2013-05-10,130500,131500,133500,130500,51578,-500,-0.381679389
2013-05-13,131500,130000,133000,129500,32389,1000,0.766283525
2013-05-14,132500,130500,134000,130000,61827,1000,0.760456274
2013-05-15,135000,133000,137500,132000,97182,2500,1.886792453
2013-05-16,139000,136000,140000,135000,81388,4000,2.962962963
2013-05-20,138500,138000,139500,134500,55032,-500,-0.35971223
2013-05-21,137500,138500,139000,136000,48550,-1000,-0.722021661
2013-05-22,137000,138000,138500,134500,71969,-500,-0.363636364
2013-05-23,138000,138500,138500,135500,36500,1000,0.729927007
2013-05-24,139000,138500,140000,136500,38569,1000,0.724637681
2013-05-27,140000,140000,140500,137500,21027,1000,0.71942446
2013-05-28,141000,140500,141000,138000,41984,1000,0.714285714
2013-05-29,143000,141000,143500,139000,40736,2000,1.418439716
2013-05-30,141500,143500,143500,139500,36304,-1500,-1.048951049
2013-05-31,142000,141000,142000,139000,86645,500,0.35335689
2013-06-03,140500,140500,141000,139000,38521,-1500,-1.056338028
2013-06-04,138500,140500,140500,137000,60488,-2000,-1.423487544
2013-06-05,137500,139000,140500,135500,67083,-1000,-0.722021661
2013-06-07,139500,135000,140500,135000,48424,2000,1.454545455
2013-06-10,138500,139500,140500,135500,61523,-1000,-0.716845878
2013-06-11,137000,138000,139500,133500,56715,-1500,-1.083032491
2013-06-12,136000,137000,138500,134500,34260,-1000,-0.729927007
2013-06-13,132000,135000,135500,132000,72352,-4000,-2.941176471
2013-06-14,133000,133000,135000,132500,34815,1000,0.757575758
2013-06-17,134000,134000,136000,131500,34659,1000,0.751879699
2013-06-18,136500,135500,136500,132500,34866,2500,1.865671642
2013-06-19,134000,137000,137000,132500,33561,-2500,-1.831501832
2013-06-20,130500,133500,133500,127000,93851,-3500,-2.611940299
2013-06-21,127500,128500,129000,127000,42243,-3000,-2.298850575
2013-06-24,127000,126500,129000,124500,40890,-500,-0.392156863
2013-06-25,124000,127500,127500,123500,38622,-3000,-2.362204724
2013-06-26,125000,125000,126500,123500,57518,1000,0.806451613
2013-06-27,126500,125000,127000,125000,44684,1500,1.2
2013-06-28,128500,126500,130000,125500,79134,2000,1.581027668
2013-07-01,127000,127500,129500,127000,39934,-1500,-1.167315175
2013-07-02,128500,127000,129500,126500,41569,1500,1.181102362
2013-07-03,125000,128000,129000,125000,42498,-3500,-2.723735409
2013-07-04,125500,126000,126500,125000,31692,500,0.4
2013-07-05,125000,126500,127000,125000,19519,-500,-0.398406375
2013-07-08,125000,125500,126000,124500,23175,0,0
2013-07-09,126000,125000,127000,124500,46523,1000,0.8
2013-07-10,126000,127000,127000,125500,20961,0,0
2013-07-11,130000,127500,130000,125500,80918,4000,3.174603175
2013-07-12,129500,129000,130500,128500,28478,-500,-0.384615385
2013-07-15,127500,129500,130000,127000,60813,-2000,-1.544401544
2013-07-16,128500,128000,129500,127500,43813,1000,0.784313725
2013-07-17,131500,129000,132500,127500,88684,3000,2.33463035
2013-07-18,131000,131000,132000,130000,54507,-500,-0.380228137
2013-07-19,131500,131500,132000,130500,13541,500,0.381679389
2013-07-22,131500,131500,132500,131000,129481,0,0
2013-07-23,135000,132500,136500,132500,104923,3500,2.661596958
2013-07-24,139500,135000,141000,134000,196620,4500,3.333333333
2013-07-25,140000,139000,141000,137500,56467,500,0.358422939
2013-07-26,138500,142000,142000,138000,47299,-1500,-1.071428571
2013-07-29,139000,137000,141000,137000,49130,500,0.36101083
2013-07-30,140500,139000,141000,139000,24277,1500,1.079136691
2013-07-31,142500,141500,143500,139500,30381,2000,1.423487544
2013-08-01,143000,141500,144500,139000,66808,500,0.350877193
2013-08-02,144000,143000,145000,143000,34649,1000,0.699300699
2013-08-05,142000,142500,145000,141000,27183,-2000,-1.388888889
2013-08-06,140000,141500,142000,138000,43067,-2000,-1.408450704
2013-08-07,139500,138000,142500,138000,31584,-500,-0.357142857
2013-08-08,142000,139000,142000,138500,22142,2500,1.792114695
2013-08-09,142500,140500,143000,139000,44252,500,0.352112676
2013-08-12,142500,141500,142500,139000,46788,0,0
2013-08-13,139500,142500,142500,139500,55530,-3000,-2.105263158
2013-08-14,142500,140000,142500,139500,31713,3000,2.150537634
2013-08-16,141000,141500,143500,139500,26903,-1500,-1.052631579
2013-08-19,138000,141000,141000,138000,24597,-3000,-2.127659574
2013-08-20,138500,137000,139000,136500,43695,500,0.362318841
2013-08-21,137500,137500,138500,134000,37932,-1000,-0.722021661
2013-08-22,136500,135500,138500,134000,47800,-1000,-0.727272727
2013-08-23,136500,136500,137000,134500,23255,0,0
2013-08-26,138000,136000,138000,135500,19524,1500,1.098901099
2013-08-27,138000,137000,138000,134500,42524,0,0
2013-08-28,135500,137000,137000,133000,47595,-2500,-1.811594203
2013-08-29,137000,135500,137500,134500,33597,1500,1.10701107
2013-08-30,138500,138000,139500,136000,36172,1500,1.094890511
2013-09-02,140500,138000,141500,138000,34239,2000,1.444043321
2013-09-03,145000,140500,145000,140000,50301,4500,3.202846975
2013-09-04,145000,145000,148000,143000,65099,0,0
2013-09-05,145000,145000,146000,143000,47553,0,0
2013-09-06,147000,144000,148000,144000,29954,2000,1.379310345
2013-09-09,149000,147500,149000,147500,32428,2000,1.360544218
2013-09-10,151500,149000,152000,148500,61293,2500,1.677852349
2013-09-11,149000,150500,152000,147000,74166,-2500,-1.650165017
2013-09-12,151000,150000,152000,149000,44953,2000,1.342281879
2013-09-13,151000,149500,151000,149000,40547,0,0
2013-09-16,148000,151000,151500,147000,40154,-3000,-1.986754967
2013-09-17,151000,146500,152000,146500,44981,3000,2.027027027
2013-09-23,151500,152000,152000,150000,43448,500,0.331125828
2013-09-24,150500,151500,151500,145000,26901,-1000,-0.660066007
2013-09-25,152000,150500,152000,146000,54346,1500,0.996677741
2013-09-26,149500,151000,151000,146500,54055,-2500,-1.644736842
2013-09-27,145500,150000,151000,145000,59048,-4000,-2.675585284
2013-09-30,151000,145500,151000,141500,72950,5500,3.780068729
2013-10-01,148000,149000,150500,146500,56753,-3000,-1.986754967
2013-10-02,144000,147000,148000,143000,79439,-4000,-2.702702703
2013-10-04,145500,144500,147000,142500,35281,1500,1.041666667
2013-10-07,146500,144000,148000,144000,28359,1000,0.687285223
2013-10-08,143000,145500,145500,143000,39832,-3500,-2.389078498
2013-10-10,144500,143000,146500,141500,24963,1500,1.048951049
2013-10-11,148500,145500,148500,145000,38298,4000,2.76816609
2013-10-14,144000,146500,147000,138500,106615,-4500,-3.03030303
2013-10-15,147000,144000,147000,144000,20010,3000,2.083333333
2013-10-16,145500,146500,148000,143500,24826,-1500,-1.020408163
2013-10-17,143000,145500,145500,140000,62915,-2500,-1.718213058
2013-10-18,142000,142000,142500,140000,22397,-1000,-0.699300699
2013-10-21,143000,142000,145500,140500,35421,1000,0.704225352
2013-10-22,148000,144500,148500,143500,57835,5000,3.496503497
2013-10-23,145000,148000,149000,145000,22488,-3000,-2.027027027
2013-10-24,146500,145000,147000,144000,14585,1500,1.034482759
2013-10-25,142500,146000,147500,142500,28038,-4000,-2.730375427
2013-10-28,145000,142000,145500,141500,24911,2500,1.754385965
2013-10-29,143000,144000,146000,142500,32203,-2000,-1.379310345
2013-10-30,145000,144000,145500,142000,32846,2000,1.398601399
2013-10-31,142000,144000,145500,142000,34549,-3000,-2.068965517
2013-11-01,144000,142000,144500,142000,45323,2000,1.408450704
2013-11-04,141500,144000,144500,141000,32986,-2500,-1.736111111
2013-11-05,139000,141000,142000,136500,38045,-2500,-1.766784452
2013-11-06,136000,138000,140000,135000,46417,-3000,-2.158273381
2013-11-07,134500,135000,138500,134500,44148,-1500,-1.102941176
2013-11-08,131000,134000,135500,130500,76727,-3500,-2.602230483
2013-11-11,132000,131000,133000,129000,41156,1000,0.763358779
2013-11-12,135000,131500,136000,131000,52319,3000,2.272727273
2013-11-13,133000,134000,137500,130000,56016,-2000,-1.481481481
2013-11-14,134500,132500,136000,132500,32627,1500,1.127819549
2013-11-15,140000,134000,140500,134000,40838,5500,4.089219331
2013-11-18,140000,140000,141000,139000,46481,0,0
2013-11-19,140000,139000,141500,137000,41557,0,0
2013-11-20,137500,139000,141500,137000,33069,-2500,-1.785714286
2013-11-21,136500,137500,137500,133500,31680,-1000,-0.727272727
2013-11-22,136000,136000,138000,133500,53484,-500,-0.366300366
2013-11-25,137000,136500,141000,136500,73932,1000,0.735294118
2013-11-26,137500,135000,137500,134000,52778,500,0.364963504
2013-11-27,132500,137000,137500,132500,60892,-5000,-3.636363636
2013-11-28,134500,133000,135500,131000,70039,2000,1.509433962
2013-11-29,136000,133500,136000,133000,38425,1500,1.115241636
2013-12-02,132000,134500,136000,131500,38436,-4000,-2.941176471
2013-12-03,132000,131000,133500,131000,28796,0,0
2013-12-04,130500,131000,133000,130500,27994,-1500,-1.136363636
2013-12-05,130000,130000,131000,129000,21053,-500,-0.383141762
2013-12-06,125500,129000,130000,125500,56874,-4500,-3.461538462
2013-12-09,127500,126500,128000,125000,31425,2000,1.593625498
2013-12-10,129500,127000,130500,126500,27525,2000,1.568627451
2013-12-11,128000,128500,132000,127000,38150,-1500,-1.158301158
2013-12-12,131000,128000,132000,127000,60819,3000,2.34375
2013-12-13,131000,131500,132500,128000,53421,0,0
2013-12-16,135500,130000,136500,129500,92314,4500,3.435114504
2013-12-17,139000,136500,139000,134000,88952,3500,2.58302583
2013-12-18,136500,139500,140000,136500,69371,-2500,-1.798561151
2013-12-19,134500,138500,139500,133000,44603,-2000,-1.465201465
2013-12-20,134500,134000,136000,133500,48683,0,0
2013-12-23,139500,136000,140000,134500,63279,5000,3.717472119
2013-12-24,137000,141000,141000,134500,54494,-2500,-1.792114695
2013-12-26,138000,137500,139000,136000,27735,1000,0.729927007
2013-12-27,141500,137000,141500,136000,47223,3500,2.536231884
2013-12-30,139500,141500,141500,138500,41061,-2000,-1.413427562
2014-01-02,133500,140500,140500,133500,34006,-6000,-4.301075269
2014-01-03,133000,133500,134500,131000,36287,-500,-0.374531835
2014-01-06,133000,133000,136000,132000,32921,0,0
2014-01-07,133000,132000,135000,132000,32546,0,0
2014-01-08,133000,134000,135000,133000,27929,0,0
2014-01-09,132000,134000,135000,132000,26879,-1000,-0.751879699
2014-01-10,133000,133000,134000,130000,35556,1000,0.757575758
2014-01-13,131000,133000,133500,131000,23094,-2000,-1.503759398
2014-01-14,133000,130500,134000,130000,29376,2000,1.526717557
2014-01-15,135000,133000,135000,132500,21294,2000,1.503759398
2014-01-16,134000,134500,135000,133000,31784,-1000,-0.740740741
2014-01-17,131500,133000,133500,130000,40183,-2500,-1.865671642
2014-01-20,131000,130500,132500,130500,18557,-500,-0.380228137
2014-01-21,133000,132000,133500,131000,22557,2000,1.526717557
2014-01-22,134500,133500,134500,132500,26074,1500,1.127819549
2014-01-23,132500,134000,136000,131500,42471,-2000,-1.486988848
2014-01-24,132000,131500,132500,128500,58786,-500,-0.377358491
2014-01-27,128000,130000,133000,126000,64619,-4000,-3.03030303
2014-01-28,128500,127000,130000,127000,28233,500,0.390625
2014-01-29,136500,129500,136500,129500,73013,8000,6.225680934
2014-02-03,130500,135500,135500,130500,38114,-6000,-4.395604396
2014-02-04,128000,129000,131000,127500,42669,-2500,-1.915708812
2014-02-05,127500,129000,129000,126000,31702,-500,-0.390625
2014-02-06,130000,127500,131000,127000,45787,2500,1.960784314
2014-02-07,129500,133000,133500,128500,30704,-500,-0.384615385
2014-02-10,132000,130500,132000,129000,22155,2500,1.930501931
2014-02-11,132000,131500,132500,130000,17231,0,0
2014-02-12,133500,132000,134500,131500,25005,1500,1.136363636
2014-02-13,131000,133500,134500,131000,16417,-2500,-1.872659176
2014-02-14,133000,131000,133500,131000,13157,2000,1.526717557
2014-02-17,134500,134000,135000,133000,16469,1500,1.127819549
2014-02-18,134000,135000,135500,132000,18052,-500,-0.371747212
2014-02-19,132500,134000,134500,131500,23454,-1500,-1.119402985
2014-02-20,137000,131500,139500,131500,41606,4500,3.396226415
2014-02-21,136500,137000,138000,135000,39323,-500,-0.364963504
2014-02-24,137500,135500,138000,135500,16299,1000,0.732600733
2014-02-25,137500,137500,139000,136500,19381,0,0
2014-02-26,135500,136500,138500,135500,33393,-2000,-1.454545455
2014-02-27,139500,135500,140000,135500,33194,4000,2.95202952
2014-02-28,138000,139500,140000,136500,54494,-1500,-1.075268817
2014-03-03,139000,137000,140500,135000,44740,1000,0.724637681
2014-03-04,133500,137500,138000,133000,36323,-5500,-3.956834532
2014-03-05,137000,135000,138500,135000,33305,3500,2.621722846
2014-03-06,137500,138000,138500,135000,24436,500,0.364963504
2014-03-07,136000,137500,139500,136000,23299,-1500,-1.090909091
2014-03-10,134000,137000,137000,134000,15948,-2000,-1.470588235
2014-03-11,134500,134000,136000,133000,27243,500,0.373134328
2014-03-12,133500,133500,135000,132500,17747,-1000,-0.743494424
2014-03-13,132500,133500,135000,132500,18599,-1000,-0.74906367
2014-03-14,134000,132000,134500,130500,26072,1500,1.132075472
2014-03-17,134000,133000,134500,131000,30190,0,0
2014-03-18,134000,134000,135000,132500,26553,0,0
2014-03-19,131500,135000,135000,131500,28758,-2500,-1.865671642
2014-03-20,130000,131500,132000,130000,21185,-1500,-1.140684411
2014-03-21,130500,131000,132000,130500,28972,500,0.384615385
2014-03-24,133500,131000,134000,130500,16380,3000,2.298850575
2014-03-25,135000,134000,137000,132500,53688,1500,1.123595506
2014-03-26,135000,136500,136500,133000,24776,0,0
2014-03-27,133500,136000,136500,133000,40917,-1500,-1.111111111
2014-03-28,138000,133500,139000,133500,48349,4500,3.370786517
2014-03-31,138500,138000,139500,135000,39452,500,0.362318841
2014-04-01,137500,137500,139500,137000,28438,-1000,-0.722021661
2014-04-02,134500,137500,138000,134500,24623,-3000,-2.181818182
2014-04-03,132500,134000,135500,132000,24586,-2000,-1.486988848
2014-04-04,133000,133500,135500,132000,31820,500,0.377358491
2014-04-07,134000,133000,135000,132500,19013,1000,0.751879699
2014-04-08,133000,133500,134000,132500,15949,-1000,-0.746268657
2014-04-09,136500,133500,138000,133000,41041,3500,2.631578947
2014-04-10,137000,138000,138000,135000,49033,500,0.366300366
2014-04-11,134000,137000,137000,134000,41302,-3000,-2.189781022
2014-04-14,135500,133500,137000,133000,14259,1500,1.119402985
2014-04-15,133000,135500,137500,133000,25673,-2500,-1.84501845
2014-04-16,133500,133000,134000,132000,16150,500,0.37593985
2014-04-17,134500,133500,135000,133000,22249,1000,0.74906367
2014-04-18,135500,135000,136500,134000,20478,1000,0.743494424
2014-04-21,137000,135000,138000,135000,25910,1500,1.10701107
2014-04-22,135500,137000,137000,134500,23514,-1500,-1.094890511
2014-04-23,135500,135500,136500,134000,21157,0,0
2014-04-24,136000,135000,136000,133500,24971,500,0.36900369
2014-04-25,134500,136000,136000,132500,40156,-1500,-1.102941176
2014-04-28,132500,133500,134500,132500,22013,-2000,-1.486988848
2014-04-29,133500,133000,134000,132500,19299,1000,0.754716981
2014-04-30,133000,132500,133500,132000,37993,-500,-0.374531835
2014-05-02,132500,132500,133500,131500,27208,-500,-0.37593985
2014-05-07,128500,132000,132500,127000,47850,-4000,-3.018867925
2014-05-08,131000,128000,131000,128000,29823,2500,1.945525292
2014-05-09,130000,130000,131000,129500,16037,-1000,-0.763358779
2014-05-12,132000,130000,132000,129500,22258,2000,1.538461538
2014-05-13,130000,131500,131500,129500,30956,-2000,-1.515151515
2014-05-14,131000,129500,131000,129500,23090,1000,0.769230769
2014-05-15,131000,131000,132500,130500,33084,0,0
2014-05-16,131500,131000,131500,130000,25535,500,0.381679389
2014-05-19,129000,131500,131500,129000,37169,-2500,-1.901140684
2014-05-20,130500,128500,130500,127500,26733,1500,1.162790698
2014-05-21,130000,129000,130000,128000,21256,-500,-0.383141762
2014-05-22,133000,130000,133000,129000,30256,3000,2.307692308
2014-05-23,129500,133000,133000,129500,29757,-3500,-2.631578947
2014-05-26,129000,129500,130000,128000,32542,-500,-0.386100386
2014-05-27,129000,129500,129500,126500,45736,0,0
2014-05-28,131000,128500,131000,128000,44802,2000,1.550387597
